User Query,Attribute Path,Path Length
Would quitting my job without another lined up make me look like I couldn't hack it or immature?,[],0
How do I convince myself to let go of my dream of becoming a surgeon if I am truly wasting my time?,['Emotional State'],1
How do I pick a new career?,[],0
How do I get a job in a hurry if I have a law degree but I don't want to be a lawyer?,[],0
What are some trans woman friendly jobs?,[],0
"What should I get my masters in: psychology, biology, or advertising?",[],0
"How well is a CIS degree looked at in the professional field, and what is the best course of action to pursue a career in coding with an end goal in machine learning?",[],0
"Should I choose a marketing role that fits more with my degree but has a lower salary, or an unrelated customer service role with a higher salary at a great company?",[],0
What should I do about my job situation given my desire to work remotely from Europe but dissatisfaction with my current role?,[],0
Should I pursue a career in medicine for stability and respect or follow my passion for the entertainment industry despite uncertain outcomes?,[],0
What career options are available for someone with a Theatre degree who wants a more secure life?,[],0
What career ideas could I pursue that would utilize my 15 years of hotel/hospitality experience?,[],0
What type of career can I make my own schedule and still make a decent amount?,[],0
"Should I suck it up and stick it out with this employer for a couple of years, or would it be okay to move on again? Will this have an impact on employment after I graduate again?",[],0
What career or business paths are suitable for someone who is extremely analytical and thrives off of interaction with people?,[],0
Where should I go next in my career?,[],0
Where should I start for a career change into the IT field if I have to work full-time while finishing my degree?,[],0
"Am I employable as a high school teacher with two police reports on my record, and how can I determine if these will affect my background check?",[],0
Is it worth taking a pay cut to enter another industry?,[],0
What should I do if I feel my organizing job is not making a real impact and I can't find an ethical career alternative?,[],0
What are my options for a better paying job?,[],0
"What are some viable career options for someone interested in secretary work or airport jobs, and are there any other suitable career paths I could consider?",[],0
How do I transition out of a healthcare career?,[],0
What can I do with my background and how do I get employers to hire me?,['Profession'],1
How can I find a career path that leads to financial stability and allows me to buy a house?,[],0
"What are the steps I should take to start getting qualified for a career in medical imaging, and are there routes other than getting a new bachelor's degree?",[],0
Are there better options I'm not seeing?,[],0
"What should I do now that I've dropped out of college and feel lost? Should I look for a different restaurant job or consider entry-level office positions, given my limited work experience?",[],0
Do you have any legal but ethically grey career suggestions?,[],0
"What can I realistically do that will help me figure out what I want to do for a living, pays well, or to leave for Spain or the US?",[],0
What should I do next in my engineering career considering my current situation?,[],0
"How can I find a job that satisfies me and pays the bills, without feeling lost and unhappy?",[],0
"Should I take the paycut and pursue higher education in a different field, or keep working my current job for the higher immediate income?",[],0
Should I include the tech support I did for my wife's business on my resume?,[],0
Should I try walk-ins now to get a host job at a restaurant?,[],0
Is this situation remotely salvageable or have I allowed things to get too messed up to be repaired? Should I tough it out and see if the temp helps? Push back on my manager more about what a horrible situation this is? Start job hunting quietly? Go to HR about the fighting so we can get mediation? Just up and quit?,['Emotional State'],1
"What are some career options that allow me to help people, work remotely during winter, and avoid office or outdoor physical labor?",[],0
Would quitting 3 days before my two weeks is up have any repercussions in the future?,[],0
Should he wait for a definitive answer from this start up? What else can he do in this situation? What should he be careful about if he receives an offer at last?,[],0
How do I answer what I have done in the past months when there is a gap in my resume during an interview?,[],0
What job opportunities are available for someone with a bachelor's in psychology looking to switch from being a mail carrier?,[],0
How do I go about negotiating my salary for my first promotion?,[],0
How do I get a good or decent job as a 30-year-old with a 6-year employment gap?,[],0
"Are there any words of wisdom regarding talking to them, or the perspective I should have behind it when putting in my notice?",[],0
What are the best starter jobs for someone who struggles with mental illness and may need to work slower/can’t work in a fast-paced environment?,[],0
"What is the best course of action: returning to my seasonal job, accepting a low-paying business ops job in Seattle, or taking a gap year working in a gym?",[],0
Do you have any advice on what I should do or say?,[],0
Is it normal to have 'cold feet' when moving on to a new company after being at my current job for a while?,[],0
Does anyone have any good interview advice for someone with ADHD? Is it okay to mention ADHD in response to feedback about communication struggles in an interview?,[],0
How can I deal with colleagues subtly bullying me?,[],0
What are my husband's career options given his background and interests without going back to school?,[],0
Should I move to California for a new job with a $70K salary?,[],0
What career field should I consider switching to in order to improve my income?,[],0
How can I get over the existential crisis I am having about working 8/9 hours a day 5 days a week for the next 40+ years?,[],0
What did you do to help find success in choosing a career for yourself?,[],0
"What is the best way to go about a career change, and what education level should I pursue for jobs related to international affairs or computer science?",[],0
Are there any companies that hire people part time and give health insurance?,[],0
Am I at a disadvantage to finding a job because I'm out of the workforce?,[],0
Should I quit my job without having another lined up given my situation and resources?,[],0
What are some good starter jobs that don't involve standing?,[],0
Should I take courses offered by my employer or just work hard and ask for a raise to earn more?,[],0
Any tips on how to regain my motivation given my scenario? Should I seek support group or therapy now?,[],0
What career options are available for someone in their mid-forties who needs a home-based job with flexible working hours and has experience in IT services?,[],0
How can I get out of my current dead-end job and find a fulfilling career?,[],0
Should I continue seeking certifications to improve my chances at a better job or pursue a master's degree?,[],0
Should I continue with my career path or consider applying for disability due to health issues?,[],0
Is working full time at a bank while going to school full time worth the stress?,[],0
Is $24 an hour too steep to ask for as a raise?,[],0
"Should I get an online MBA or an online MS in Analytics, or should I scrap the notion of even getting a graduate degree?",[],0
Has anyone been in a similar position with a long commute? Do you regret not taking or taking the job?,[],0
"Should I contact my manager again to request a move back to remote working, or endure the job until I resign?",[],0
"Anyone have tips for the job search, or what to say to recruiters in the future? Anyone else without a degree have success?",[],0
What should I do after graduation to sort out my career?,[],0
Should I keep trying to push for a job in insurance or should I give up and settle for a sales/recruiting job?,[],0
How can I discuss my recent redundancy during job interviews and with recruiters?,[],0
How do I list the 2-month job on my resume? Should I even list it because it was such a short term position?,[],0
Does anyone have any advice for finding a job in a different city or state?,[],0
How can I find references for a job application when I haven't worked due to mental health issues and haven't reached out to my teachers in years?,"['Mental Health Status', 'Education Level', 'Profession', 'Past Self-Harm History']",4
How do I explain my desire for a part-time job over a full-time job in interviews without sounding lazy?,[],0
Can anyone please offer advice?,"['Emotional State', 'Profession', 'Mental Health Status', 'Marital Status', 'Economic Status', 'Health Status', 'Education Level', 'Past Self-Harm History']",8
Should I quit my job?,['Profession'],1
"At what point do I tell them I'm quitting? Right now while I’m looking, or wait until I’ve secured a job?",[],0
Have any of you ever struggled with similar experiences or feelings about a job?,[],0
"Should I take the full-time job to save money for grad school, or continue seeking a part-time job for better work-life balance?",[],0
I could use suggestions on where to go from here and start making an exit plan.,[],0
How would you handle this? And how do I survive until I can make changes safely?,['Emotional State'],1
How can I manage this dysfunctional team dynamic at work?,[],0
What should I start with when looking for a job to build my resume?,[],0
"How can I overcome anxiety and feelings of self-doubt during an interview, explain my situation without self-sabotaging, and give a good impression, especially when my anxiety is related to speaking Japanese?",[],0
Does anyone have any other suggestions of where I should try and apply to for a part-time summer job?,[],0
What's a field or position I could try to tap into that would allow me to dress well every day for work and travel frequently?,[],0
"Is it normal to observe strange behavior from your boss, or are these just quirky-person characteristics warped through the lens of the boss-employee power dynamic?",[],0
Is there a job in the medical field I can do that doesn't require a degree until I can study for a better medical career?,[],0
How do I best explain my work history for the past 3 months?,[],0
What are some night jobs in the engineering or computer field that I can consider?,[],0
What should I tell them about not wanting them to contact my full-time past employers?,[],0
How should I inform my employer about my upcoming move without causing stress or jeopardizing my references?,[],0
How does one move forward from a job that is robbing them of their drive?,[],0
Can I get feedback on my resume and cover letter for the ACE Americorp Program?,[],0
"What could my supervisor do to me in retaliation and how do I prevent this? Can I have my mental health PTO approved, then give notice right before I leave for the vacation?",['Mental Health Status'],1
How can I approach my supervisor and plant manager to tell them I've changed my mind about my career goals and now want to pursue a 9-5 position?,[],0
How do I improve my interviewing?,[],0
What would you do if you had to turn down a job offer due to upcoming surgery and high insurance deductible?,[],0
What should I do after realizing my job was a bait-and-switch and I'm likely to be let go once the project ends?,[],0
"What should I tell a company if I get called in for an interview while I'm pregnant, and should I keep it to myself even though it will be obvious soon?",[],0
How do I politely tell my coworker to stop texting me?,[],0
"Should I shift my focus from getting a second part-time job to getting a full-time job without actually finishing my degree yet, or should I keep trying to get a second part-time job? Is there a better way to go about this than just sending out resumes?",[],0
What is a good job for someone with 5 years of professional office experience but no GED or Diploma?,[],0
What other industries or jobs could an audio engineer enter into without retraining?,[],0
How can I find a better part-time job that offers more consistent scheduling and potentially higher pay?,[],0
"Do I look for a new job up here, knowing that I will be leaving in December, or do I try and tough it out?",[],0
"Is there anything else I need to consider? Also, if I quit, will I be considered for Medi-Cal?",[],0
"What part-time job would suit someone who is introverted, loves art, has an Internet Business Associate certification, and prefers a thorough, quality job over a quick, quantity job?",[],0
When should I start looking for a new job in IT while working full-time for local government and studying for a bachelor's in IT?,[],0
How were you or others who resigned and later returned to a company treated by management and coworkers? Did you face any specific conditions or repercussions upon returning?,[],0
What kind of jobs am I qualified for?,[],0
"Should I stay in my current temp position and search for a job outside the company, or is the risk of applying for the internal position worth it?",[],0
Will it look good on my resume if I take a director position at 25?,[],0
Is it worth it to stay a full year at my job or leave if I find something better?,[],0
"Should I leave my job, or just suck it up?",['Profession'],1
"How can I improve my chances of getting a job after having been out of work for 1 year and 6 months due to illness, and will my previous employment circumstances affect my future job prospects?",[],0
Is not seeing the email about the phone interview until 6pm going to make me look bad?,[],0
"Should I get a job, and if so, what seems like a good one?",[],0
When is it too early to leave my current job in operations supervision?,[],0
Should I add my 2-month employment with training to my resume and how do I explain it to employers?,[],0
How bad would it be for me to give my 2 weeks right after 1 of our best employees left and we have a new employee with 0 experience that's still learning?,[],0
What are some good job opportunities with good pay in the DFW area for someone about to graduate high school and support a disabled sibling?,[],0
"Has anyone ever experienced something similar at a new job, or have any suggestions to help me feel more comfortable/confident?",[],0
Do you have to be incredibly good in maths and communicating with people to study business administration and get an office job?,[],0
Should I quit my job to go freelance or stay with my current company?,[],0
What can I do to stand out in my Estate Agent interview?,[],0
Has anyone used a career coaching service as part of a severance package and were they any help?,[],0
"Should I stay at my current job where the likes are overwhelming good, but I am not advancing professionally and feel my skills are underappreciated, or should I leave to grow professionally despite the risks?",[],0
What are the implications of leaving my first job after one year on my resume and future job applications?,[],0
What advice can you give me and what could I possibly be doing wrong?,[],0
What should I do if I hate my high-paying job but want to save money for the future?,[],0
Does it look terrible to leave a job after only 8 months?,[],0
"What are some trades or skills I can learn to make 50K+ in two years, considering my current situation?",[],0
Should I leave my current job where I have no work assigned or stay considering my financial obligations?,[],0
How can I leave my job on good terms and find a new one while managing my financial obligations?,[],0
How can I get in the door with a company I am underqualified for?,"['Profession', 'Education Level', 'Emotional State', 'Economic Status', 'Marital Status', 'Health Status', 'Mental Health Status', 'Past Self-Harm History']",8
What should I do now? Should I not put this job on my resume?,[],0
Is it really necessary to include irrelevant higher education on my resume?,[],0
"What are realistic options with a Bachelor of Science in Psychology, NOT going on to Grad school, and pieces of different work experience?",[],0
What are my career options as a Psychology major with experience in Accounts Payable and Receivable?,[],0
What should I do regarding choosing between a sales job at LGI Homes and pursuing a career in software engineering?,[],0
What are some generic office jobs I can get?,[],0
Should I leave teaching and move on to a new career?,[],0
"Can starting off in a lead store consultant position at FedEx be a good first step into the field of Logistics, especially with no prior logistics experience?",[],0
What am I doing wrong in my job applications for administrative and receptionist roles?,[],0
Why won't recruiters answer my messages or call me back?,['Profession'],1
"What would be a good job for my mother who is in her 50s, not computer savvy, and has CNA and Serv Safe certifications?",[],0
"Are there jobs out there that are slower paced and where I can work in peace, doing repetitive tasks?",[],0
How do I hold on and survive in my current toxic job situation while waiting for potential job offers?,[],0
What kind of job could I be looking for as a 17-year-old with no experience who refuses to work at fast-food chains?,[],0
Any advice?,"['Emotional State', 'Mental Health Status']",2
Any tips or advice for finding a job relevant to my degree when I have no experience and only a bachelor's degree?,[],0
Will an old disorderly conduct charge affect my ability to get a job in local government?,[],0
What are some entry level jobs that pay decently and offer lots of hours?,[],0
Should I go back to school to get my master's degree?,[],0
How can I get in contact with companies I am interested in besides online applications?,[],0
What kind of jobs fit my skills and preferences?,[],0
How can I respectfully quit my job at a small company where everyone knows each other?,[],0
"What kind of changes would I have to make internally or externally to find balance, happiness, and freedom?",[],0
How do you escape unemployment against all odds when moving to a new country?,['Profession'],1
"What should I consider when looking for a PM assistant job abroad, including language requirements, recommended countries, and relevant courses?",[],0
"Is it okay to give a week, or no notice to my employers due to my mental health and school circumstances?",['Mental Health Status'],1
Would the projected job security and stability be worth relocating 8 hours away?,[],0
How do I succinctly convey my lack of professional accreditation in an interview without it sounding like an excuse and in a way that conveys confidence and capability?,[],0
How does one leave for a second time without burning a bridge?,['Emotional State'],1
"Is it doable to get a job in banking after college with a BA in History while finishing a BS in Economics part-time, and how much can I expect to make in my first few years?",[],0
Should I ride out the stability of what I have for longer or keep looking for other jobs?,[],0
Are my expectations too high? Too low? Do I just start anywhere I can?,[],0
"How many interviews did it take you to finally land a job, particularly in-person final interviews?",[],0
What should I do after my apprenticeship if I don't want to stay at the advertising agency?,[],0
What job keywords should I use when searching on job boards like Indeed for positions relevant to my current and past job experiences?,[],0
How do I tell my near-abusive boss of a job I've been at for two months I quit?,"['Emotional State', 'Profession']",2
Am I just overthinking my coworker's fear mongering?,[],0
What would you do in this situation?,['Emotional State'],1
Should I take my boss's promise to contact me in February with a grain of salt or start looking for another job?,[],0
Should I go for the power plant operator trainee program?,[],0
What works in job searching and how can I improve my chances of getting hired for an HR entry-level position?,[],0
What pay should I reasonably ask for after 90 days if I'm doing well as a design engineer?,[],0
Which fields should I look into and what certifications can I get to be eligible for a decent entry-level IT job?,[],0
Should I leave my current job for a competing offer that pays more?,[],0
Why am I struggling so hard to do well in interviews despite preparing extensively?,[],0
Does anyone have some suggestions for a course that could lead to a lucrative and stable career?,[],0
How do I find entry-level IT jobs that I'm qualified for?,[],0
"What are the possible repercussions of quitting my job as a university student, and could they ask me to repay them for my paychecks since I haven't done much outside of training?",[],0
"What should I do to avoid ending up in a low-paying job that I hate? Should I drop out of college, join the military, or pursue a trade school and apprenticeship?",[],0
What job opportunities are available for my dad in the Bay Area that require fewer hours and pay more than his current Uber job?,[],0
How can I leave my current job without damaging my friendship with the person who recommended me?,[],0
Should I bring up the lie about my management experience in the upcoming interview or let it slide?,[],0
Can anyone here give me some advice on where I would have a good chance at finding entry level work in marketing or administrative assistant without any experience?,[],0
"What events or feelings led you to quit a job or your career, and how did you make the decision?",[],0
What job suits me?,[],0
Any suggestions on fields where my skills might transfer into a decent position?,[],0
"Is it pure ageism on the studios’ end, or could it be something wrong with his interviews or resume?",[],0
Any tips on getting out of this hell hole?,"['Emotional State', 'Mental Health Status']",2
What can I do to drive these feelings of hopelessness and depression away and keep applying for jobs?,['Emotional State'],1
Should I apply to both admin/receptionist and retail part-time jobs to increase my chances of getting hired?,[],0
What can help me on my path and what should be my priorities in terms of gaining work experience in my field and exploring other interests like marketing/communication/SEO?,[],0
How can I politely manage my overly talkative coworker during shift exchanges?,[],0
Has anyone here undergone a career change? Can you share your stories?,[],0
How can I land a job while being young and inexperienced?,[],0
Should I apply? Is there any way I could manage to hold this position?,[],0
"How can I manage being a new dad, the only source of income, and trying to be impactful at my challenging job?",[],0
What should I do about how a coworker has been treating me?,[],0
Do I apply as a crew member instead?,['Profession'],1
What does it look like when you're blacklisted?,[],0
How can I address my excessive work hours with my manager without sounding unreasonable?,[],0
Should I take the new job?,['Profession'],1
Do you have any suggestions on potential career paths/options I should look at?,[],0
Is it okay to file a resignation even if I am almost a week with my current work?,[],0
How do I survive these next 7 months at this job I now absolutely hate?,"['Emotional State', 'Profession']",2
"What qualifications are recognized worldwide for fields like graphic design, web development, or data analysis, and how can I transition into these careers working from a laptop?",[],0
What are my job options other than fast food?,[],0
What jobs would you recommend I start searching for that kind of fills this requirement?,[],0
Any recommended careers to look into that can be earned with an Associate's Degree that pays around $50k/yr?,[],0
Are there any jobs that suit a 55-year-old trained engineer who doesn't speak much English and that pay more than minimum wage?,[],0
Am I wrong for assuming that the schedule remained the same after hearing nothing back from my supervisor?,[],0
Can I negotiate more benefits like a third work from home day?,[],0
What is the best way of finding a job that pays $12 an hour or more in Northeast Ohio?,[],0
Is it a good idea to quit my cashier job to focus on graduating before finding a better paying job?,[],0
Is there anything I can do to maybe negotiate my salary without making them regret their decision of choosing me?,[],0
Is it bad to leave a job after 3-4 months?,[],0
Am I being too anxious about not hearing back from the job after the interview and references being contacted?,[],0
Is it possible to find a more professional job with no experience?,[],0
How do I go about remaining professional about this and (if possible) being paid respectively for the hours I worked?,[],0
What should I do after being denied a promised promotion and being stuck at my current job without any increase in pay?,[],0
How should I present my volunteer experiences on job applications and my resume?,[],0
What jobs are out there that are still reasonable but better for someone dealing with mental illnesses?,[],0
Is there anything I can do to negotiate my salary without making them regret their decision of choosing me?,[],0
"Is this verbal abuse from my boss, or am I just being too sensitive?",[],0
How should I decide between these two job offers as a Clinical Research Coordinator?,[],0
What's a good job for someone with a lot of psychological problems?,"['Mental Health Status', 'Profession', 'Emotional State', 'Past Self-Harm History', 'Economic Status']",5
Does anyone have advice on some career path or job in the automotive field that has 9-5 hours and isn't solely commission based?,[],0
How should I approach negotiating for a job that I lack experience for but already earn more than the possible offer?,[],0
Is it a bad idea to quit my job without anything lined up given all the context?,[],0
Which job should I pursue to advance my career and gain valuable experience for future opportunities?,[],0
Is this considered job abandonment if I didn't come in to get the paperwork after being told to by my boss?,[],0
Am I making a big mistake by leaving my current job?,[],0
Is traveling abroad to teach for 6 months going to hurt my future job prospects?,[],0
What jobs am I qualified for with a degree in Information Technology and Business Admin after working as a retail manager?,[],0
What should I do about my job situation since I'm miserable in my current role and don't want to take a pay cut by going back to accounting?,[],0
What options do I have after accepting a severance package and how can I start my own bookkeeping business?,[],0
"Is following up on applications for busser, barback, and server positions after five days a good idea?",[],0
What are some good points or options to help me make this move into a new career field?,[],0
"Should I quit my job for the sake of my mental health without a formal job offer, and can they legally give me a poor reference after a write-up?",[],0
How do I project myself more into employer's radars? How do I stand out?,[],0
"Is it appropriate to rescind my wife's acceptance at Job B at this point? If so, how should she approach that, and are there any legal concerns since they covered her fit for duty physical?",[],0
What advice do you have for finding part-time work in a remote area when my experience is mostly in media?,[],0
How can I manage my severe anxiety and sleep issues while starting a new job?,[],0
Is a 2-week notice not standard for leaving a job like mine?,[],0
"What should I do about the large gaps and short-term employment on my resume, and how can I improve my chances of finding a good job in programming despite these issues?",[],0
How can I reply to 'why did you leave your previous job?' in a mostly truthful way that helps me deal with any follow up questions?,[],0
Is it worth changing companies for a higher salary despite a longer commute?,[],0
What should I do after being fired from my job as a second-year apprentice?,[],0
How can I boost my job search?,[],0
What jobs should I consider after being terminated from my full-time job?,[],0
What job should I consider if I don't want to work at night or in a restaurant?,[],0
What are some non-retail or food service jobs for a high school student that pay more than minimum wage?,[],0
What the hell do I do now?,"['Emotional State', 'Mental Health Status']",2
What steps can I take to slowly regain time for myself?,[],0
What should I consider when deciding between staying at my current job and accepting a new offer that aligns more with my Master's degree?,[],0
Is it bad to quit a restaurant job after only four months?,[],0
What do we do about job hunting while expecting a child and feeling vulnerable at our current jobs?,[],0
Should I quit my first job after only two months?,['Profession'],1
What can I do to help my coworker who is dealing with anxiety at our toxic workplace?,[],0
What should I do if I no longer want my current job but also don't want to search for a new one?,[],0
What if I can’t find a job when the time comes that I’m ready to move?,[],0
What should I do in order to leave my job without burning bridges with colleagues I actually enjoy?,[],0
Which job do I choose?,[],0
How should I approach my job hunt to transition from a restaurant job to a business or data analyst position?,[],0
What should I do about choosing between the job with Company A in my degree field and the higher-level sales position with Company B?,[],0
What are some flexible job options for someone recovering from a heart attack who needs to attend frequent doctor's visits?,[],0
What decent paying jobs do I qualify for with retail and medical experience?,[],0
What is the best way to ask for reduced working hours while maintaining a good relationship with management?,[],0
How do I quit my job without disappointing my parents and the business owner?,[],0
Should I wear my wedding ring as a way to signal that I am stable and settled or is it advisable to go ring-less?,[],0
Any suggestions for new career path?,[],0
"Is it necessary to do a master's in management analytics right now, or should I pursue a master's in industrial engineering with a concentration in analytics?",[],0
Is it too late to change field?,[],0
How does one go to the UK or Spain without much money?,['Economic Status'],1
What can I do about my current situation of struggling to get a job interview or hired?,[],0
How can my wife deal with being excluded by a clique at her workplace?,[],0
Anyone else going through the same thing? Any advice?,[],0
"What resources can I use to help my 60-year-old disabled, uneducated, unskilled immigrant mother find a job that she'll enjoy?",['Profession'],1
What kind of job options are open to me?,[],0
What steps should I take to improve my future and pursue a career in digital marketing?,[],0
How can I expand on my current skills and qualifications to find a suitable and fulfilling career path without going back to school?,[],0
What path should I move to? What skills should I learn?,['Profession'],1
What types of jobs would I be qualified for once my MBA is finished in 2021? Would my HES bachelors be helpful in a healthcare administration type of position?,[],0
Would you consider your mental health above all?,['Mental Health Status'],1
"Should I try and find a job now or wait until I’ve worked at least a year? How can I best handle interviews if I try to find a job now, and how would I address a short role like this on my resume and in interview questions?",[],0
What jobs can I get as I regroup?,[],0
What should I consider when changing careers to a field related to tech or history?,[],0
How do I apply for a job and only work 2-4 days a week?,[],0
"How do you cope with the agonising wait after job interviews, especially if you think you failed?",[],0
Do I take a job that will pay me 8k more a year than I’m making now?,[],0
What do vet techs/vet assistants or any other animal care specialists wish people knew about their job? Or what does your day to day life look like?,[],0
What skills should I learn to transition from a management role to an analytics or reporting position?,[],0
What do I tell HR in phone interviews about why I left my job after only 3 months?,['Emotional State'],1
Does anyone have any ideas of jobs she can apply to?,[],0
Is it time to quit my job at a male-dominated company?,[],0
What should I say to recruiters and potential employers about why I quit my job for mental health reasons without sounding vague or disclosing too much?,[],0
Is needing to write down instructions immediately an effective/positive way to communicate and learn skills?,[],0
What should I wear and should I get a haircut for my new job at a hotel with a business professional dress code?,[],0
Should I quit now or wait until I find a new job?,[],0
"Do you have any tips for my wife, who has an accounting degree from Vietnam, to get hired in entry-level business roles?",[],0
How to best handle the situation? How to tell my chief that I want to talk about the job offer within another department?,[],0
What would be the fastest way for a late thirties girl to get a programming job?,[],0
Any ideas on where he can apply his skills? Perhaps in non-physical roles in the same industry?,[],0
"What job should I apply for to make more than minimum wage, considering my experience, availability, and age constraints?",[],0
Should I quit my job after a month?,['Profession'],1
What are some entry-level job options for someone with severe social anxiety?,[],0
"Where can I find paying work that utilizes my skills in copywriting, graphic design, web design, team management, event planning, logistics, public relations, and research, considering my experience is mostly volunteer work?",[],0
"What could I do for work that is mostly sitting, requires 26-32 hours a week, and fits my availability for afternoons/evenings and weekends or overnight?",[],0
Should I suck it up and just keep at it or is it ok to leave?,[],0
What should I do about wanting to ask for my old accounting job back or quitting and finding another job?,[],0
What should I say in an email to the principal?,['Profession'],1
What should I do about the second job that's causing me stress and anxiety?,[],0
Am I screwed? Any advice?,"['Emotional State', 'Mental Health Status']",2
"Is it common to doubt oneself when seeing a high pay rate and question if you're qualified, and should I go for it anyway?",[],0
What can I do to improve my chances of finding a job with my qualifications?,[],0
"How can I approach HR and ask for a salary increase to 46-47 thousand dollars, or is it more beneficial to wait until 3 months to ask for more?",[],0
Does anyone have experience with explaining what they've been doing during a period of unemployment in a job interview?,[],0
What should I do this summer: continue running my wood flooring company or get an internship specific to my Supply Chain/Operations major?,[],0
How should I tell my supervisor and department director that I plan on looking for a different job within my organization?,[],0
Will switching to the Technical Support Analyst job at the casino help my career more than staying at my current phone repair job?,[],0
"How can I quit my job without leaving my manager in a difficult position, and how do I handle pressure to stay if I give my two weeks notice?",[],0
"Does it make sense to spend $5000-$5500 on a medical coding course at my local technical college, and if not, what are alternative career options?",[],0
What do I do about my call centre job where I am experiencing anxiety after returning from medical leave?,[],0
Is it normal to receive little to no responses from job applications after graduating?,[],0
How can I handle a spotty CV when considering remote work opportunities and applying for a master's program?,[],0
What direction should I go with what I have?,[],0
Am I just making too big of a deal about being 'enthusiastic' and 'creative'? Do some people feel like me and just wing it or fake it?,[],0
How can I find a job in the gaming industry that suits my skills and situation?,[],0
Any suggestions on what I might be doing wrong in my job search?,[],0
What is the best way to frame my work gap on my resume? How to talk through it during interviews without seeming like a flake?,[],0
"Will I be able to find a job soon given my current situation, or is 2 months of unemployment alarming?",[],0
How can I quit my job and find another position in Accounting with my current qualifications and experience?,[],0
How do I explain this gap in my resume without disclosing the fact that I was in rehab?,['Emotional State'],1
How can I find job leads for sales or operations roles in startups in the SF Bay Area?,[],0
Is my work history likely killing me here? Or should I be looking at other reasons?,[],0
"What choices do I have moving forward in my career, particularly in non-profits, teaching, or secure jobs as a dyslexic person?",[],0
Should I quit my first post-college job after 7 months despite having to pay back my signing bonus?,[],0
"Do you have any strategy for preparing for a phone interview, especially considering English is not my first language?",[],0
Where do I even begin finding work?,"['Profession', 'Economic Status']",2
How bad is it to leave a job 3-6 months after starting it for a much better upgrade?,[],0
Can I exclude my 9 months of nursing experience from my resume?,[],0
"Would you take Firm 1's offer or wait for a chance at Firm 2, my dream role, which may not come to anything?",[],0
Is there anything wrong with my experience that's preventing me from getting hired?,[],0
"What should I consider when applying for part-time front desk/receptionist jobs, and do you have any advice on explaining my departure from my hotel job?",[],0
"What else can I do with my early childhood development degree that isn’t social work, CPS, teaching, or directing?",[],0
Can someone please recommend job ideas in the criminology field or suggestions?,[],0
"What should I do about not receiving job details from Boeing for my internship, and should I follow up again?",[],0
What alternative career paths are available for someone with a bachelor's degree in elementary education who doesn't want to teach?,[],0
Is there anything I can do to make myself more enticing and convince them to hire me on directly? Is this something I need to be doing through the agency instead?,[],0
How do I list my recent short-term jobs and explain them in an interview or cover letter when considering a career change?,[],0
Should I take a $2 pay cut and give up overtime to go into a field I love?,[],0
"What can I put on my resume given my experience in art, renovation, and volunteering?",[],0
Are there any good-paying white-collar jobs where you don't need experience and don't need to be around people all day?,[],0
What should I do to find a job that I'm qualified for and can make ends meet?,[],0
What's my plan for the next 6 months?,['Profession'],1
"Am I right to feel guilty for wanting to leave my current job, or is it a fair decision to leave and allow myself to focus more extensively on my job search?",[],0
How can I transition to an office job without a degree or office experience?,[],0
How can I explain my depressive period to potential employers and bounce back?,[],0
What should I do? Should I ask her again or move on?,[],0
Where should I start looking for digital marketing jobs in my desired industry?,[],0
What's the best way to get business schooling when I have a bachelor's degree in a different field?,[],0
How can I avoid being manipulated and regain my confidence after experiencing a toxic work environment?,[],0
Could someone shed some light on if this just sounds like a real opportunity for me to make a connection with someone who could help me develop my work in this industry or if maybe I should try and detour his attention from me?,[],0
Any advice on transitioning from a receptionist to a different career without a degree yet?,[],0
"Is a salary of $25,000 typical for an entry-level sales associate position with a B.A. in marketing and customer service experience?",[],0
Do I negotiate a job offer that is already significant and fair?,[],0
How can I pursue a Masters degree to become a research assistant or scholar despite lacking family support?,[],0
"Should I accept a job offer, even though the interview made me feel very uncomfortable?",[],0
How can I switch departments gracefully without seeming ungrateful to my boss or the department I'm currently in?,[],0
How do I start a career in the US after being abroad for 10 years?,[],0
Should I quit my job because my managers are ignoring my availability?,[],0
How can I find a good job to pay for my braces?,['Profession'],1
Should I get another part-time job in the meantime?,[],0
How can I pursue what I want to do instead of staying in a bedside nursing job that I regret?,[],0
Could I take a job as a recruiter for a staffing agency and use that experience to move into a human resource manager later?,[],0
How do I ask for time off at a new job when I have a trip planned in 2.5 weeks?,[],0
"What are the pros and cons of switching from full-time employment to contract work, considering my current situation?",[],0
"Should I accept the job offer of $63k/year with great benefits, or continue my job search for potentially better opportunities?",[],0
"How long do I need to stay at my retail job? If I quit and leave it off my resume, will it be okay?",[],0
"What job can I get in Utah, considering my interests and skills?",[],0
What is it like to be a waitress and how can I manage concerns about social interactions and allergies?,[],0
What should I consider when starting my first full-time job with low pay?,[],0
"How can I, as an immigrant to Canada, get a job equivalent to the one I had in my home country?",[],0
How to answer 'Why are you interested in this job' question?,['Profession'],1
"What advice can you offer for moving 1,000 miles without a job lined up?","['Profession', 'Economic Status']",2
How do I explain these gaps or short months working at jobs on my resume? What can I do to make myself stand out on online applications so that recruiters do not automatically toss out my application? What sort of courses or certificates should I take to improve my job prospects?,['Education Level'],1
How should I let my boss know I appreciate everything she has done?,[],0
How can I translate my work experience to a more fulfilling career?,[],0
How do I explain my reasons for leaving without being brutally honest and scaring off potential employers?,[],0
